Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,Clinical Pharmacist,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83187BR,Posting Date: 1/9/2025,This position has on-going responsibility for monitoring and evaluating patients for appropriate therapeutic outcomes; reviewing individual patients' records to ensure that drug therapy is appropriate; developing pharmaceutical care plans; disseminating drug information to health care professionals; participating in patient care conferences; and ...,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630055,13:40:56
2025-03-13,Clinical Staff II Pharmacist: Solid Organ Transplant,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83196BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the Medical Center at UCSF and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630103,13:40:56
2025-03-13,Financial Analyst,Santa Barbara,,Requisition: 75454,Posting Date: 1/9/2025,Position Number: 40034880Payroll Title: FINANCIAL SVC ANL 2 CXJob Code:4754Job Open Date:1/09/2025Application Review Begins:1/27/2025Department Code (Name): UCEN (UCEN)Percentage of Time:100Union Code (Name):CX- ClericalEmployee Class (Appointment Type):Staff: CareerFLSA Status:Non-ExemptSalary Grade:N/APay Rate/Range: The budgeted salary range ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75454&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,HVAC Mechanic,Santa Cruz,Category: Skilled Crafts and Trades,Requisition: 75456,Posting Date: 1/9/2025,"HOW TO APPLYFor full consideration, applicants should attach their resume and cover letter when applying for a job opening. For guidance related to the application process or if you are experiencing difficulties when applying, please review the Applicant Resources on our website.How to ApplyTroubleshootingTips for ApplicantsFAQsINITIAL REVIEW DATE ...",https://careerspub.universityofcalifornia.edu/psc/ucsc/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75456&PostingSeq=1&SiteId=11&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Medical Assistant - Medicine Specialties,San Diego Health System,Category: Ambulatory Care Clinics,Requisition: 133942,Posting Date: 1/9/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133942,13:40:56
2025-03-13,Medical Assistant/Admit Worker - CAC - Multispecialty - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2024-88896,Posting Date: 1/9/2025,Position Summary: Incumbent performs non-licensed medical care in an assigned outpatient clinical setting. Performs clerical functions associated with the operations of a clinical office as necessary. Incumbent also has lead responsibilities for other medical assistants.,https://careers-uci.icims.com/jobs/88896/job,13:40:56
2025-03-13,Medical Assistant/Admit Worker - Pacific Infusion Center - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2024-83795,Posting Date: 1/9/2025,Position Summary:  Incumbent performs non-licensed medical care in an assigned outpatient clinical setting. Performs clerical functions associated with the operations of a clinical office as necessary. Essential Job Functions:The identification of essential functions below is not intended to be an exhaustive list of all duties that may ...,https://careers-uci.icims.com/jobs/83795/job,13:40:56
2025-03-13,Medical Assistant/Admit Worker - SSIHI Clinic - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2024-83830,Posting Date: 1/9/2025,Position Summary: Incumbent performs non-licensed medical care in the outpatient clinical setting. Performs clerical functions associated with the operations of a clinical office as necessary.,https://careers-uci.icims.com/jobs/83830/job,13:40:56
2025-03-13,Pharmacist 5 HX,San Francisco Medical Center,,Requisition: 83189BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the Medical Center at UCSF and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630060,13:40:56
2025-03-13,Pharmacy Technician - Infusion,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83184BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the UCSF Medical Center and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630022,13:40:56
2025-03-13,Pharmacy Technician - Specialty Pharmacy,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83180BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the UCSF Medical Center and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630003,13:40:56
2025-03-13,Practice Coordinator 2,San Francisco Medical Center,Category: Support Services,Requisition: 83200BR,Posting Date: 1/9/2025,"As a patient-focused organization, UCSF Medical Center exists to enhance the health and well-being of people through patient care, research, and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. UCSF Medical Center seeks faculty and staff that are committed to the values of ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630125,13:40:56
2025-03-13,Practice Coordinator 2,San Francisco Medical Center,Category: Support Services,Requisition: 83205BR,Posting Date: 1/9/2025,"As a patient-focused organization, UCSF Medical Center exists to enhance the health and well-being of people through patient care, research, and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. UCSF Medical Center seeks faculty and staff that are committed to the values of ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630134,13:40:56
2025-03-13,Risk Management Analyst II,Riverside,Category: Finance,Requisition: 34905180,Posting Date: 1/9/2025,"The full salary range for the Risk Management Analyst II is $26.82 - $46.17 per hour. However, the expected pay scale for this position is up to $35.92 per hour. We base salary offers on a variety of considerations, such as education, licensure and certifications, experience, and other business and organizational needs. Under the supervision of ...",https://jobsportal.ucr.edu/jobs/34905180,13:40:56
2025-03-13,Risk Management Analyst III,Riverside,Category: Finance,Requisition: 34638417,Posting Date: 1/9/2025,"The full salary range for the Risk Management Analyst III is $66,500.00 - $118,300.00 annually. However, the expected pay scale for this position is up to $92,400.00 annually. We base salary offers on a variety of considerations, such as education, licensure and certifications, experience, and other business and organizational needs. Under the ...",https://jobsportal.ucr.edu/jobs/34638417,13:40:56
2025-03-13,Staff Genetic Counselor,San Francisco Medical Center,Category: Counseling and Psychology,Requisition: 83171BR,Posting Date: 1/9/2025,"The Genetic Counselor will apply their clinical expertise to variant interpretation, reporting and other lab processes. The ideal candidate will have a strong knowledge of genetics and genomics, as well as excellent communication skills, comfort with technical platforms, attention to detail, and the ability to work independently and as part of a ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629963,13:40:56
2025-03-13,Staff Pharmacist 2 - Acute Care Float Pool,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83182BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the Medical Center at UCSF and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630018,13:40:56
2025-03-13,Staff Pharmacist 2 - ONC/INF/IDS Float Pool,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83183BR,Posting Date: 1/9/2025,"The Department of Pharmaceutical Services provides a full range of services for patients cared for by the Medical Center at UCSF and its providers and payors. These services include, but are not limited to: drug procurement, storage, and security; safe, accurate and timely preparation and distribution of drugs; clinical pharmacy services for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630020,13:40:56
2025-03-13,Staff Research Associate 1/2,San Francisco,Category: Clinical Laboratory Services,Requisition: 83176BR,Posting Date: 1/9/2025,"Under the direct supervision of the PI, this job entails processing human tissue samples and performing molecular and cell biologic techniques to study lung inflammation and remodeling to support grants in the laboratories of Prescott Woodruff and Nirav Bhakta. Specific techniques employed will include RNA preparation, PCR, ELISA, microscopy ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629982,13:40:56
2025-03-13,Sterile Processing Technician IV,San Francisco Medical Center,Category: Clinical Support Services,Requisition: 83207BR,Posting Date: 1/9/2025,"In conjunction with SPD leadership, the incumbent serves as a proactive resource to assist with the oversight of technical operations, ensuring that departmental mission effectiveness is realized. The incumbent must possess critical thinking skills to prioritize and coordinate needs for instrumentation as requested by a variety of service lines to ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3630146,13:40:56
2025-03-13,Student Affairs & Career Development Manager,Irvine,Category: General Administration,Requisition: 2025-96068,Posting Date: 1/9/2025,"Uses skills as a seasoned and experienced administrative operations professional to manage, plan and administer the operations of a small to mid-sized academic or nonacademic department or organizational unit with limited scope. Reports directly to the Assistant Dean of Student Affairs, provides a full range of professional services related to ...",https://careers-uci.icims.com/jobs/96068/job,13:40:56
2025-03-13,Student Life and Development Specialist 3,Riverside,Category: Student Services,Requisition: 34780038,Posting Date: 1/9/2025,"Under the supervision of the Director of the Women's Resource Center, this position is a senior-level program coordinator and student life and development specialist. Services may include providing resources for students, supervising student workers and volunteers, informal counseling, mentoring, and assessment, as well as program development and ...",https://jobsportal.ucr.edu/jobs/34780038,13:40:56
2025-03-13,"Unit Director, Med-Surg",San Francisco Medical Center,Category: Nursing,Requisition: 82578BR,Posting Date: 1/9/2025,"Reporting to the Patient Care Director of Adult Acute Care, the 13L Unit Director has 24-hour responsibility over 13L operations. 13L is a fast-paced General Surgery unit caring for Bariatric, Vascular, Plastics, OHNS, OMFS, and Urology patients. Wound/Ostomy and Pain management is a specialty skill among the nursing staff on 13L. The incumbent ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3624025,13:40:56
2025-03-13,"(Multiple Openings Available) Radiology Tech Per Diem (9025C), University Health Services #75444",Berkeley,Category: Clinical Health Services,Requisition: 75444,Posting Date: 1/8/2025,"At the University of California, Berkeley, we are committed to creating a community that fosters equity of experience and opportunity, and ensures that students, faculty, and staff of all backgrounds feel safe, welcome and included. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.The ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75444&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Anesthesia Technician,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 83143BR,Posting Date: 1/8/2025,Anesthesia Technicians are responsible for maintaining all anesthesia service areas in readiness for use by Anesthesiologist and Anesthetists. Responsible for anesthesia equipment and supplies; work independently and be able to make decisions and set priorities with some guidance; responsible for knowledge of and compliance with all applicable ...,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629842,13:40:56
2025-03-13,"Bus Driver (8486C), Parking & Transportation - #75447",Berkeley,Category: General Services,Requisition: 75447,Posting Date: 1/8/2025,"At the University of California, Berkeley, we are committed to creating a community that fosters equity of experience and opportunity, and ensures that students, faculty, and staff of all backgrounds feel safe, welcome and included. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.The ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75447&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Clinical Lab Scientist, Per Diem",San Francisco Medical Center,Category: Clinical Laboratory Services,Requisition: 83163BR,Posting Date: 1/8/2025,The Clinical Laboratory Scientist performs test procedures in Immunology. Performs and reports test results (manually and automated). Operates laboratory instrumentation & equipment to accurately generate test results. Initiates troubleshooting of errant laboratory instrumentation & equipment as needed. Follows established quality ...,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629900,13:40:56
2025-03-13,Clinical Social Worker - Cell and Gene Therapy / BMT,San Francisco Medical Center,Category: Care Coordination,Requisition: 83146BR,Posting Date: 1/8/2025,"The Clinical Social Worker II or Clinical Social Worker III's (LCSW) primary responsibilities are psychosocial assessment, crisis intervention, counseling, brief therapeutic interventions, consultation, education, community linkages, supportive services, and facilitate the plan of care through the health care continuum for patients, families, and ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629867,13:40:56
2025-03-13,Cytotechnologist,San Francisco Medical Center,Category: Clinical Laboratory Services,Requisition: 83137BR,Posting Date: 1/8/2025,"Cytology is the specialized branch of pathology in which licensed Cytologists examine cells microscopically to detect changes indicative of infection or malignancy. The senior cytologist is expected to examine gynecological, non-gynecological and fine needle aspiration specimens and evaluate for the presence of inflammation, organisms ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629730,13:40:56
2025-03-13,"Development Analyst, Prospect Services",Santa Barbara,Category: Advancement/Fundraising,Requisition: 75443,Posting Date: 1/8/2025,Position Number:41144929Payroll Title:PROSPECT RSCH SPEC 2Job Code:007140Job Open Date: 1/8/25Application Review Begins: 1/24/25Department Code (Name):DEVL (DEVELOPMENT)Percentage of Time:100Union Code (Name):99Employee Class (Appointment Type):Staff: CareerFLSA Status:Non-ExemptClassified Indicator Description (Personnel Program):PSSSalary ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75443&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Development Assistant, Gevirtz Graduate School of Education",Santa Barbara,Category: General Administration,Requisition: 75432,Posting Date: 1/8/2025,Position Number: 40077738Payroll Title:BLANK AST 3Job Code:004722Job Open Date: 1/8/25Application Review Begins: 1/24/25Department Code (Name):DEVL (DEVELOPMENT)Percentage of Time:100Union Code (Name):CXEmployee Class (Appointment Type):Staff: CareerFLSA Status:Non-ExemptClassified Indicator Description (Personnel Program):PSSSalary Grade:STEPSPay ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75432&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,EEG TECH,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 80116BR,Posting Date: 1/8/2025,"The neurology technician is responsible for processing and performing all EEG?s ordered on in and outpatients and maintaining the quality of the lab. The technician shall assure that all equipment in the labis properly maintained, calibrated and appropriate quality assurance measures are taken. Thetechnician is also responsible for assisting with ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569412,13:40:56
2025-03-13,EEG TECH,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 80117BR,Posting Date: 1/8/2025,"The neurology technician is responsible for processing and performing all EEG?s ordered on in and outpatients and maintaining the quality of the lab. The technician shall assure that all equipment in the labis properly maintained, calibrated and appropriate quality assurance measures are taken. Thetechnician is also responsible for assisting with ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569413,13:40:56
2025-03-13,EH&S Trainer & Instructional Design Specialist (4163U) #75412,Berkeley,Category: Human Resources,Requisition: 75412,Posting Date: 1/8/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75412&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Family Housing Coordinator (4263C) #75441,Berkeley,Category: General Administration,Requisition: 75441,Posting Date: 1/8/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75441&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Nurse Coordinator - FQHC Grant Funds - FT Days,Irvine Healthcare,Category: Care Coordination,Requisition: 2024-95033,Posting Date: 1/8/2025,"Position Summary: Incumbent collaborates with the attending and resident medical staff, as well as nursing, ancillary and technical staff to coordinate the delivery of high quality, individualized, cost-effective patient care. Coordinates resources throughout the HealthSystem and evaluates services provided to ensure that grant regulations and ...",https://careers-uci.icims.com/jobs/95033/job,13:40:56
2025-03-13,Nurse Services Supervisor 2 - Labor and Delivery - Nights - FT,Irvine Healthcare,Category: Nursing,Requisition: 2025-95966,Posting Date: 1/8/2025,"Position Summary: The Nurse Supervisor is responsible for coordinating the management functions related to the delivery of patient care, as well as the quality of nursing practice and the standards of care for the unit. Supervises staff and functions while maintaining clinical nursing practice skills and unit specific expertise. Specific duties ...",https://careers-uci.icims.com/jobs/95966/job,13:40:56
2025-03-13,Office and Space Coordinator,Santa Barbara,Category: General Administration,Requisition: 75421,Posting Date: 1/8/2025,Position Number: 40074458Payroll Title: BLANK AST 3Job Code:004722Job Open Date:1/8/25Application Review Begins:1/27/25Department Code (Name): MCCT (MULTICULTURAL CENTER)Percentage of Time:100Union Code (Name):CXEmployee Class (Appointment Type):Staff: CareerFLSA Status:Non-ExemptClassified Indicator Description (Personnel Program): PSSSalary ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75421&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Physical Therapist,San Francisco Medical Center,Category: Rehabilitation,Requisition: 80161BR,Posting Date: 1/8/2025,"Provide physical therapy services to adults and geriatric patients including evaluations, planningtreatment programs and goals, rendering patient treatments and discharge planning. according to thepractice and standards of the California Board of Physical Therapy. Provide effective, efficient, andquality care. Perform other duties as directed by ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569534,13:40:56
2025-03-13,Physical Therapist - Inpatient,San Francisco Medical Center,Category: Rehabilitation,Requisition: 80246BR,Posting Date: 1/8/2025,"Upon referral provides professional Physical Therapy services including evaluations, planning individual patient care programs, and treatments. Demonstrates/uses current knowledge of principles and practices of Physical Therapy. Participates in job related departmental functions as an integral member of the patient care team.The final salary and ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3573073,13:40:56
2025-03-13,Programs Coordinator,Santa Barbara,Category: Advancement/Fundraising,Requisition: 75431,Posting Date: 1/8/2025,Position Number: 40071856Payroll Title:ALUMNI EXTERNAL REL SPEC 2 (006298)Job Code:006298Job Open Date: 1/8/25Application Review Begins: 1/24/25Department Code (Name):ALUM (ALUMNI AFFAIRS OFFICE)Percentage of Time:100Union Code (Name):99Employee Class (Appointment Type):Staff: CareerFLSA Status:Non-ExemptClassified Indicator Description (Personnel ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75431&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Radiologic Technologist,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 80158BR,Posting Date: 1/8/2025,"This position is responsible for performing a variety of radiographic, fluoroscopic and specialized procedures at a technical level not requiring constant supervision, under the general direction of a radiologist and Radiology Administration. Collaborating with department and multidisciplinary team to ensure quality patient care and department ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569531,13:40:56
2025-03-13,Rad Tech III- Mammographer,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 80156BR,Posting Date: 1/8/2025,"This position is responsible for performing a variety of radiographic, fluoroscopic and specialized procedures at a technical level not requiring constant supervision, under the general direction of a radiologist and Radiology Management. Proficient in three diagnostic modalities to include diagnostic radiology, diagnostic fluoroscopy to include ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569528,13:40:56
2025-03-13,"Resident Director (4567U), Res & Family Living - #75425",Berkeley,Category: Student Services,Requisition: 75425,Posting Date: 1/8/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75425&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Respiratory Therapist I,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 80153BR,Posting Date: 1/8/2025,"Under general medical and supervisory direction, administers the full range of respiratory caremodalities in all patient care areas. Initiates and terminates mechanical ventilation per Cardiac surgeryprotocol or physician's orders. Operates and maintains blood gas analyzer. Prepares and distributeswork assignments as per departmental policy ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3569525,13:40:56
2025-03-13,Security Agent - Hillcrest,San Diego Health System,Category: Support Services,Requisition: 133905,Posting Date: 1/8/2025,"Under general supervision, provides protective services to assigned locations, patients, visitors, and staff. Adheres to UCSD Health Sciences and departmental quality service standards. Patrols UCSD Health Sciences premises on foot or in a vehicle to protect life and property. Manages disruptive persons professionally with a minimum use of force ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133905,13:40:56
2025-03-13,Social Work HC Supervisor 2 - FQHC-SA Clinical Support - FT Days,Irvine Healthcare,Category: Care Coordination,Requisition: 2024-83824,Posting Date: 1/8/2025,"Position Summary: The University of California, Irvine, a career destination unlike any other, is built upon a rich history of academic and healthcare excellence. We are supported by a globally unique team of academic professionals, researchers, medical experts, and staff. Guided by our mission, vision, and strategic pillars, we thrive in a ...",https://careers-uci.icims.com/jobs/83824/job,13:40:56
2025-03-13,Staff Pharmacist II - ED Inpatient Pharmacy - FT Night Shift,Irvine Healthcare,Category: Clinical Health Services,Requisition: 2024-95801,Posting Date: 1/8/2025,"Position Summary: Pharmacists perform the day to day responsibilities of drug distribution, computer drug and IV order processing. Perform therapeutic intervention as needed, drug information and consultation to other professional staff and patients, the maintenance of patient profiles, attendance at cardio-pulmonary emergencies, drug therapy ...",https://careers-uci.icims.com/jobs/95801/job,13:40:56
2025-03-13,"AAPI Data Program and Operations Manager (7398U), Inst For Study Of Societal Issues - #75163",Berkeley,Category: General Administration,Requisition: 75163,Posting Date: 1/7/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75163&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Archives Specialist (Hybrid),Merced,Category: Library Services,Requisition: 75379,Posting Date: 1/7/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75379&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Business Manager (Hybrid),Merced,Category: General Administration,Requisition: 75374,Posting Date: 1/7/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75374&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Clinical Lab Scientist Specialist,San Francisco Medical Center,Category: Clinical Laboratory Services,Requisition: 83131BR,Posting Date: 1/7/2025,"Responsible for the administration and maintenance of the Quality Assurance Programs which includes monitoring of Quality Control and Proficiency Test Survey, etc. Performs Internal Audits, assist with external and internal inspections, assist with regulatory compliance, participate in quality improvement task and initiatives, and the leads for ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629610,13:40:56
2025-03-13,Clinical Research Coordinator,San Francisco,Category: Clinical Laboratory Services,Requisition: 83133BR,Posting Date: 1/7/2025,"The Clinical Research Coordinator will perform independently or with general direction at the fully operational journey level of the series to execute, manage, and coordinate research protocols, as directed by the Clinical Research Supervisor and/or Principal Investigator (PI); may coordinate the data collection and operations of several ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629612,13:40:56
